lat,lon,timezone,timezone_offset,dt,sunrise,sunset,moonrise,moonset,moon_phase,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,clouds,pop,rain,uvi,temp_day,temp_min,temp_max,temp_night,temp_eve,temp_morn,feels_like_day,feels_like_night,feels_like_eve,feels_like_morn,weather_id,weather_main,weather_description,weather_icon,current,location
1.3521,103.8198,Asia/Singapore,28800,1647925200,1647904100,1647947704,1647960480,1647915300,0.64,1008,64,295.5,4.29,61,5.7,96,0.45,0.9,12.7,302.8,299.98,302.8,300.23,301.01,299.98,306.09,302.97,304.2,302.11,500,Rain,light rain,10d,1647676513.6047697,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648011600,1647990479,1648034087,1648050360,1648005000,0.67,1008,68,296.16,4.27,65,5.36,85,0.97,4.31,14.23,302.52,299.15,302.52,300.08,300.8,299.15,306.3,302.74,304.0,299.15,500,Rain,light rain,10d,1647676513.6047697,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648098000,1648076857,1648120471,0,1648094940,0.71,1006,67,296.24,4.85,73,6.49,62,0.47,0.62,15.0,302.94,299.31,302.94,300.29,301.1,299.47,307.01,303.41,304.83,299.47,500,Rain,light rain,10d,1647676513.6047697,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648184400,1648163236,1648206854,1648140360,1648185000,0.75,1007,61,295.85,3.83,59,4.86,42,0.98,5.49,15.0,304.02,299.33,304.02,300.22,301.11,299.33,307.97,303.24,304.7,299.33,500,Rain,light rain,10d,1647676513.6047697,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648270800,1648249615,1648293237,1648230480,1648275060,0.78,1009,66,295.67,3.94,56,5.13,79,1.0,11.2,15.0,302.57,299.11,302.57,300.1,300.64,299.55,306.01,302.69,303.53,299.55,501,Rain,moderate rain,10d,1647676513.6047697,Singapore
1.3521,103.8198,Asia/Singapore,28800,1647752400,1647731342,1647774937,1647781380,1647736560,0.57,1007,64,295.48,9.39,215,10.68,90,1.0,13.0,9.46,303.03,297.66,304.49,299.9,301.99,298.38,306.56,302.11,305.53,299.23,501,Rain,moderate rain,10d,1647764735.9793074,Singapore
1.3521,103.8198,Asia/Singapore,28800,1647838800,1647817721,1647861320,1647870840,1647825900,0.6,1009,66,294.52,5.45,310,6.98,83,0.95,7.96,15.1,301.39,298.29,302.1,300.54,300.76,298.41,303.73,303.1,303.43,299.18,501,Rain,moderate rain,10d,1647764735.9793074,Singapore
1.3521,103.8198,Asia/Singapore,28800,1647925200,1647904100,1647947704,1647960480,1647915300,0.64,1010,63,295.45,5.27,62,6.77,87,0.75,1.41,14.9,303.01,299.31,303.16,300.24,301.48,299.33,306.31,303.09,305.25,299.33,500,Rain,light rain,10d,1647764735.9793074,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648011600,1647990479,1648034087,1648050360,1648005000,0.67,1008,66,295.92,4.51,73,6.06,89,1.0,4.23,13.5,302.87,299.13,302.87,300.1,300.81,299.22,306.64,302.78,304.15,299.22,500,Rain,light rain,10d,1647764735.9793074,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648098000,1648076857,1648120471,0,1648094940,0.71,1007,66,295.95,5.69,60,7.15,80,0.56,0.7,14.84,303.12,299.23,303.12,300.31,300.87,299.23,307.19,303.56,304.7,299.23,500,Rain,light rain,10d,1647764735.9793074,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648184400,1648163236,1648206854,1648140360,1648185000,0.75,1008,63,296.25,4.5,38,6.7,39,0.83,5.37,15.0,304.05,299.37,304.05,300.57,301.55,299.39,308.54,303.97,305.58,299.39,500,Rain,light rain,10d,1647764735.9793074,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648270800,1648249615,1648293237,1648230480,1648275060,0.78,1009,68,296.12,3.54,18,4.73,62,1.0,10.53,15.0,302.27,299.13,302.27,299.85,300.81,299.13,305.76,302.47,304.15,299.13,501,Rain,moderate rain,10d,1647764735.9793074,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648357200,1648335994,1648379621,1648320480,1648365120,0.82,1009,66,296.12,4.89,264,6.55,25,0.44,0.65,15.0,303.31,298.79,303.31,300.3,301.45,298.99,307.61,303.23,305.34,299.85,500,Rain,light rain,10d,1647764735.9793074,Singapore
1.3521,103.8198,Asia/Singapore,28800,1647838800,1647817721,1647861320,1647870840,1647825900,0.6,1009,63,295.41,3.67,243,4.1,81,0.64,2.57,8.78,303.23,297.89,304.71,300.96,303.13,297.89,306.76,304.23,306.35,298.67,500,Rain,light rain,10d,1647847869.430851,Singapore
1.3521,103.8198,Asia/Singapore,28800,1647925200,1647904100,1647947704,1647960480,1647915300,0.64,1010,64,295.53,4.65,83,6.6,93,0.82,2.46,11.86,303.0,299.67,303.24,300.41,301.67,299.73,306.5,303.59,305.18,299.73,500,Rain,light rain,10d,1647847869.430851,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648011600,1647990479,1648034087,1648050360,1648005000,0.67,1009,67,296.16,4.87,68,6.79,97,0.77,2.08,14.59,302.76,299.51,302.94,300.1,301.63,299.65,306.62,302.96,305.26,299.65,500,Rain,light rain,10d,1647847869.430851,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648098000,1648076857,1648120471,0,1648094940,0.71,1007,66,296.29,4.6,54,6.54,29,0.39,1.21,14.91,303.37,298.99,303.37,300.12,300.93,298.99,307.75,303.11,304.57,299.9,500,Rain,light rain,10d,1647847869.430851,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648184400,1648163236,1648206854,1648140360,1648185000,0.75,1008,64,296.13,3.9,51,5.11,50,0.72,2.73,13.54,303.59,299.27,303.59,300.2,301.41,299.48,307.76,303.3,305.25,299.48,500,Rain,light rain,10d,1647847869.430851,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648270800,1648249615,1648293237,1648230480,1648275060,0.78,1009,65,296.14,3.39,41,4.38,61,0.67,2.23,14.0,303.33,299.0,303.33,300.31,301.02,299.3,307.42,303.35,304.5,299.3,500,Rain,light rain,10d,1647847869.430851,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648357200,1648335994,1648379621,1648320480,1648365120,0.82,1009,66,296.14,2.48,211,3.07,62,0.89,10.86,14.0,303.06,299.21,303.06,300.15,300.24,299.47,307.06,302.8,302.89,299.47,501,Rain,moderate rain,10d,1647847869.430851,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648443600,1648422373,1648466004,1648410360,1648454880,0.86,1009,74,296.42,2.49,271,3.05,92,0.9,9.5,14.0,301.16,299.63,301.21,299.72,299.63,299.82,304.39,299.72,299.63,302.03,501,Rain,moderate rain,10d,1647847869.430851,Singapore
1.3521,103.8198,Asia/Singapore,28800,1647925200,1647904100,1647947704,1647960480,1647915300,0.64,1009,78,297.2,4.31,88,5.49,80,0.96,2.58,14.03,301.4,299.92,301.95,300.4,301.3,299.92,305.55,303.56,305.31,302.31,500,Rain,light rain,10d,1647932181.0280988,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648011600,1647990479,1648034087,1648050360,1648005000,0.67,1009,65,295.97,5.11,68,6.34,88,0.53,1.02,14.51,303.02,299.29,303.15,300.35,301.64,299.29,306.75,303.66,305.79,299.29,500,Rain,light rain,10d,1647932181.0280988,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648098000,1648076857,1648120471,0,1648094940,0.71,1009,63,295.89,4.72,46,6.55,23,0.97,7.68,13.13,303.44,299.15,303.44,300.44,301.87,299.15,307.2,303.66,305.8,299.15,501,Rain,moderate rain,10d,1647932181.0280988,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648184400,1648163236,1648206854,1648140360,1648185000,0.75,1008,63,296.16,3.5,43,4.73,25,0.7,3.79,13.76,303.85,299.2,303.85,299.97,300.89,299.2,308.09,302.75,304.47,299.2,500,Rain,light rain,10d,1647932181.0280988,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648270800,1648249615,1648293237,1648230480,1648275060,0.78,1009,67,296.38,3.04,28,3.88,61,0.84,9.07,14.79,303.0,299.19,303.0,300.14,300.73,299.28,307.14,303.06,303.85,299.28,500,Rain,light rain,10d,1647932181.0280988,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648357200,1648335994,1648379621,1648320480,1648365120,0.82,1009,65,296.13,3.31,258,4.23,54,0.88,9.28,15.0,303.46,299.14,303.46,300.24,300.86,299.41,307.71,302.89,304.14,299.41,501,Rain,moderate rain,10d,1647932181.0280988,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648443600,1648422373,1648466004,1648410360,1648454880,0.86,1009,68,296.09,3.54,289,4.32,98,0.67,2.07,15.0,302.5,299.12,302.92,300.06,300.98,299.12,306.26,302.87,304.54,299.12,500,Rain,light rain,10d,1647932181.0280988,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648530000,1648508752,1648552388,1648500000,1648544460,0.89,1008,59,295.5,3.89,13,4.83,37,0.97,34.74,15.0,304.31,298.01,304.31,298.71,298.01,298.97,308.08,299.51,298.88,299.85,502,Rain,heavy intensity rain,10d,1647932181.0280988,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648011600,1647990479,1648034087,1648050360,1648005000,0.67,1009,66,295.51,4.22,58,5.15,61,0.74,1.68,0.0,302.52,299.61,302.74,300.57,301.41,299.64,305.91,304.09,304.62,299.64,500,Rain,light rain,10d,1648022325.337391,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648098000,1648076857,1648120471,0,1648094940,0.71,1009,65,296.44,4.85,49,7.13,24,1.0,7.92,0.0,303.51,299.41,303.9,300.3,302.03,299.41,307.82,303.54,306.36,299.41,501,Rain,moderate rain,10d,1648022325.337391,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648184400,1648163236,1648206854,1648140360,1648185000,0.75,1009,65,296.0,3.68,43,4.86,56,0.98,10.21,0.0,303.22,299.17,303.22,300.12,301.57,299.17,307.18,303.11,305.46,299.17,501,Rain,moderate rain,10d,1648022325.337391,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648270800,1648249615,1648293237,1648230480,1648275060,0.78,1009,66,296.04,2.86,40,3.42,14,0.57,4.17,0.0,303.05,299.12,303.05,300.43,301.13,299.12,307.03,303.52,304.6,299.12,500,Rain,light rain,10d,1648022325.337391,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648357200,1648335994,1648379621,1648320480,1648365120,0.82,1009,66,296.1,4.5,303,6.47,23,1.0,24.81,0.0,303.04,298.5,303.04,298.5,299.9,299.25,307.01,299.36,302.42,299.25,501,Rain,moderate rain,10d,1648022325.337391,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648443600,1648422373,1648466004,1648410360,1648454880,0.86,1009,69,295.97,8.6,279,10.9,95,1.0,10.94,0.0,301.99,297.92,302.19,299.79,300.46,298.45,305.36,299.79,303.48,299.28,501,Rain,moderate rain,10d,1648022325.337391,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648530000,1648508752,1648552388,1648500000,1648544460,0.89,1008,62,295.75,3.0,356,3.46,21,0.75,5.21,0.0,303.84,298.44,303.84,299.89,300.76,298.71,307.82,302.32,303.67,299.54,501,Rain,moderate rain,10d,1648022325.337391,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648616400,1648595130,1648638771,1648589400,1648633860,0.93,1007,65,295.65,3.97,23,5.0,45,0.86,2.34,0.0,302.93,298.51,302.93,300.13,300.87,298.71,306.56,302.85,304.03,299.49,500,Rain,light rain,10d,1648022325.337391,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648098000,1648076857,1648120471,0,1648094940,0.71,1008,62,296.63,4.32,56,5.58,29,0.78,0.22,14.16,304.81,299.3,305.85,300.33,303.49,299.3,310.02,303.51,308.52,299.3,500,Rain,light rain,10d,1648108339.0791428,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648184400,1648163236,1648206854,1648140360,1648185000,0.75,1010,64,296.23,4.53,50,5.94,18,0.87,2.82,15.06,303.61,299.12,303.72,300.21,301.95,299.12,307.81,303.32,306.17,299.12,500,Rain,light rain,10d,1648108339.0791428,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648270800,1648249615,1648293237,1648230480,1648275060,0.78,1010,62,295.92,3.74,29,4.76,14,0.76,5.99,15.11,303.98,299.2,303.98,300.4,301.73,299.26,308.13,303.56,305.48,299.26,501,Rain,moderate rain,10d,1648108339.0791428,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648357200,1648335994,1648379621,1648320480,1648365120,0.82,1009,62,295.55,4.9,284,9.78,19,1.0,10.19,14.65,303.54,299.06,303.54,299.49,300.27,299.06,307.19,299.49,303.06,299.87,501,Rain,moderate rain,10d,1648108339.0791428,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648443600,1648422373,1648466004,1648410360,1648454880,0.86,1009,65,295.34,3.94,324,8.24,95,0.91,4.92,14.93,302.71,298.75,302.71,299.37,299.69,298.75,306.11,299.37,299.69,299.27,500,Rain,light rain,10d,1648108339.0791428,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648530000,1648508752,1648552388,1648500000,1648544460,0.89,1008,62,295.37,4.11,12,5.06,25,0.82,16.66,15.0,303.2,298.22,303.2,299.66,299.8,298.65,306.49,299.66,299.8,299.47,501,Rain,moderate rain,10d,1648108339.0791428,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648616400,1648595130,1648638771,1648589400,1648633860,0.93,1007,66,295.84,3.39,9,4.23,19,0.87,9.1,15.0,302.86,298.48,302.86,299.97,300.41,298.72,306.62,302.41,303.05,299.5,501,Rain,moderate rain,10d,1648108339.0791428,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648702800,1648681509,1648725155,1648678560,1648723020,0.96,1008,64,295.53,4.83,256,4.97,95,0.66,0.35,15.0,303.03,298.84,303.03,299.95,301.13,299.2,306.56,302.45,304.46,299.2,500,Rain,light rain,10d,1648108339.0791428,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648270800,1648249615,1648293237,1648230480,1648275060,0.78,1010,62,295.98,4.2,39,5.04,64,0.63,7.64,15.29,303.89,299.07,303.95,300.29,301.96,299.07,307.93,303.31,305.82,299.91,501,Rain,moderate rain,10d,1648231574.2892113,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648357200,1648335994,1648379621,1648320480,1648365120,0.82,1010,62,295.78,4.5,246,4.76,20,0.99,10.0,15.07,303.68,298.69,303.91,300.06,301.12,298.69,307.48,302.69,304.73,299.49,501,Rain,moderate rain,10d,1648231574.2892113,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648443600,1648422373,1648466004,1648410360,1648454880,0.86,1010,61,295.41,3.24,353,4.14,58,0.97,6.94,15.1,303.72,298.73,303.9,299.97,300.29,298.75,307.33,302.5,303.1,299.53,500,Rain,light rain,10d,1648231574.2892113,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648530000,1648508752,1648552388,1648500000,1648544460,0.89,1008,62,295.88,4.15,29,5.35,54,0.86,12.99,14.69,303.65,299.12,303.65,299.76,300.57,299.12,307.42,299.76,303.38,299.12,501,Rain,moderate rain,10d,1648231574.2892113,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648616400,1648595130,1648638771,1648589400,1648633860,0.93,1008,67,296.05,4.66,21,6.72,72,0.94,6.85,15.0,302.56,298.71,302.56,299.95,300.72,298.95,306.19,302.45,303.7,299.78,501,Rain,moderate rain,10d,1648231574.2892113,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648702800,1648681509,1648725155,1648678560,1648723020,0.96,1008,65,296.1,3.62,38,4.32,37,0.52,1.88,15.0,303.33,298.98,303.33,300.2,301.12,299.36,307.42,303.1,304.73,299.36,500,Rain,light rain,10d,1648231574.2892113,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648789200,1648767889,1648811538,1648767660,1648812180,0.0,1008,64,295.85,4.26,240,4.74,32,0.68,0.88,15.0,303.4,299.26,303.4,300.67,301.56,299.89,307.35,303.71,305.1,302.24,500,Rain,light rain,10d,1648231574.2892113,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648875600,1648854268,1648897922,1648856700,1648901220,0.03,1008,67,296.09,5.15,266,5.89,83,0.96,3.49,15.0,302.72,299.47,303.01,300.5,301.37,300.26,306.53,303.46,304.69,302.74,500,Rain,light rain,10d,1648231574.2892113,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648357200,1648335994,1648379621,1648320480,1648365120,0.82,1010,62,295.86,4.0,30,6.18,20,0.88,8.21,15.4,303.76,297.45,303.76,300.49,301.86,297.76,307.65,303.55,305.78,298.55,501,Rain,moderate rain,10d,1648330858.966062,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648443600,1648422373,1648466004,1648410360,1648454880,0.86,1009,62,296.1,4.22,14,5.72,33,0.81,5.96,15.11,304.06,298.84,304.38,299.98,302.02,298.84,308.3,302.86,305.96,299.68,501,Rain,moderate rain,10d,1648330858.966062,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648530000,1648508752,1648552388,1648500000,1648544460,0.89,1009,62,295.82,5.12,11,7.9,46,0.83,8.43,15.06,303.77,298.82,304.29,300.03,301.37,298.82,307.67,302.54,304.69,299.69,501,Rain,moderate rain,10d,1648330858.966062,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648616400,1648595130,1648638771,1648589400,1648633860,0.93,1007,67,296.12,3.68,21,4.93,94,0.72,7.16,14.24,302.76,298.87,302.76,299.71,300.54,299.04,306.62,299.71,303.32,299.9,501,Rain,moderate rain,10d,1648330858.966062,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648702800,1648681509,1648725155,1648678560,1648723020,0.96,1008,65,295.71,4.18,249,4.68,63,0.96,3.15,14.64,303.02,299.04,303.02,300.84,301.33,299.17,306.75,303.59,304.46,299.17,500,Rain,light rain,10d,1648330858.966062,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648789200,1648767889,1648811538,1648767660,1648812180,0.0,1009,64,295.69,4.25,226,4.03,34,0.81,1.95,15.0,303.04,299.56,303.04,301.18,301.33,299.92,306.58,304.15,304.31,302.07,500,Rain,light rain,10d,1648330858.966062,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648875600,1648854268,1648897922,1648856700,1648901220,0.03,1009,65,296.25,4.85,238,4.59,58,0.51,1.1,15.0,303.45,299.8,303.45,300.95,301.5,299.8,307.69,303.68,304.82,299.8,500,Rain,light rain,10d,1648330858.966062,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648962000,1648940647,1648984306,1648945680,1648990320,0.06,1009,64,295.38,4.53,287,6.54,82,0.97,14.08,15.0,302.88,298.91,302.88,298.91,298.93,299.45,306.25,299.76,299.84,299.45,501,Rain,moderate rain,10d,1648330858.966062,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648443600,1648422373,1648466004,1648410360,1648454880,0.86,1009,60,295.95,4.27,37,5.81,8,0.93,6.8,15.5,304.51,298.67,304.94,300.12,302.0,298.71,308.77,303.11,305.91,299.67,501,Rain,moderate rain,10d,1648419383.3289342,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648530000,1648508752,1648552388,1648500000,1648544460,0.89,1009,60,295.44,4.78,29,7.61,9,0.79,8.96,15.06,303.84,298.81,304.25,300.16,301.7,299.0,307.35,302.73,305.08,299.83,501,Rain,moderate rain,10d,1648419383.3289342,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648616400,1648595130,1648638771,1648589400,1648633860,0.93,1008,63,295.54,3.64,16,4.81,65,0.88,8.72,14.66,303.26,298.85,303.31,299.95,300.9,298.87,306.83,302.45,303.96,299.77,501,Rain,moderate rain,10d,1648419383.3289342,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648702800,1648681509,1648725155,1648678560,1648723020,0.96,1008,66,295.91,2.91,228,3.5,55,0.54,2.33,14.94,302.96,299.07,302.96,300.76,301.55,299.49,306.84,303.91,304.61,299.49,500,Rain,light rain,10d,1648419383.3289342,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648789200,1648767889,1648811538,1648767660,1648812180,0.0,1009,62,295.23,3.75,212,3.7,62,0.96,4.51,14.36,303.11,299.46,303.11,300.99,301.37,299.73,306.31,303.64,304.25,299.73,500,Rain,light rain,10d,1648419383.3289342,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648875600,1648854268,1648897922,1648856700,1648901220,0.03,1009,64,295.72,3.82,224,3.42,40,0.67,2.12,15.0,303.19,299.53,303.19,300.84,301.38,299.68,306.9,303.59,304.41,299.68,500,Rain,light rain,10d,1648419383.3289342,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648962000,1648940647,1648984306,1648945680,1648990320,0.06,1009,65,295.29,3.03,47,3.66,43,0.82,5.12,15.0,302.44,299.27,302.44,300.34,301.05,299.27,305.56,302.91,303.75,299.27,500,Rain,light rain,10d,1648419383.3289342,Singapore
1.3521,103.8198,Asia/Singapore,28800,1649048400,1649027027,1649070691,1649034780,1649079480,0.09,1010,67,295.35,3.07,66,3.59,54,0.97,5.96,15.0,301.97,299.3,301.97,300.17,300.7,299.36,304.97,302.65,303.19,299.36,500,Rain,light rain,10d,1648419383.3289342,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648530000,1648508752,1648552388,1648500000,1648544460,0.89,1009,60,295.38,4.85,29,7.12,31,0.86,7.42,15.22,303.9,299.04,304.28,299.88,301.64,299.05,307.47,302.22,304.95,299.97,501,Rain,moderate rain,10d,1648507767.1369293,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648616400,1648595130,1648638771,1648589400,1648633860,0.93,1008,63,295.5,3.95,25,5.14,19,0.61,3.94,14.77,303.27,298.68,303.27,299.99,301.39,298.68,306.85,302.62,304.73,299.51,501,Rain,moderate rain,10d,1648507767.1369293,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648702800,1648681509,1648725155,1648678560,1648723020,0.96,1009,67,295.88,3.08,50,3.49,73,1.0,8.76,14.56,302.41,298.85,302.65,300.61,301.46,298.85,305.87,303.47,304.58,299.67,501,Rain,moderate rain,10d,1648507767.1369293,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648789200,1648767889,1648811538,1648767660,1648812180,0.0,1009,69,296.16,4.43,237,4.33,44,0.66,3.09,14.86,302.26,299.68,302.76,300.89,301.24,300.32,305.93,303.56,304.13,302.87,500,Rain,light rain,10d,1648507767.1369293,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648875600,1648854268,1648897922,1648856700,1648901220,0.03,1008,68,296.56,4.51,237,4.46,70,0.6,1.53,14.65,303.13,299.7,303.17,300.95,301.94,299.95,307.67,303.94,305.42,302.45,500,Rain,light rain,10d,1648507767.1369293,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648962000,1648940647,1648984306,1648945680,1648990320,0.06,1009,66,295.69,2.68,29,3.19,86,0.99,13.69,15.0,302.56,299.18,302.56,299.2,300.1,299.39,305.99,299.2,302.51,299.39,501,Rain,moderate rain,10d,1648507767.1369293,Singapore
1.3521,103.8198,Asia/Singapore,28800,1649048400,1649027027,1649070691,1649034780,1649079480,0.09,1009,69,295.81,3.39,222,3.42,65,0.92,3.39,15.0,301.87,298.45,302.1,300.18,300.34,299.04,305.11,302.58,302.91,299.77,500,Rain,light rain,10d,1648507767.1369293,Singapore
1.3521,103.8198,Asia/Singapore,28800,1649134800,1649113407,1649157075,1649123880,1649168700,0.13,1009,66,295.54,4.78,226,4.63,31,0.75,1.94,15.0,302.34,299.31,302.34,300.77,301.09,299.76,305.54,303.1,303.57,299.76,500,Rain,light rain,10d,1648507767.1369293,Singapore
1.3521,103.8198,Asia/Singapore,28800,1648616400,1648595130,1648638771,1648589400,1648633860,0.93,1008,61,295.54,4.28,23,5.77,12,0.69,4.37,14.58,303.86,298.37,303.88,300.21,301.59,298.37,307.63,302.93,304.85,299.3,501,Rain,moderate rain,10d,1648594090.3121068,Singapore
